event_id,event_type,feature_name,trip_id,segment_id,event_time,event_row_in_segment,event_magnitude,delay_seconds,max_correlation,valid,invalid_reason
pedal_step_001503,pedal_step_event,pedal_to_throttle_delay,trip_0052,trip_0052_seg_001,2018-02-23 06:46:50+00:00,1973,21.000000,,,False,zero_variance
pedal_step_001504,pedal_step_event,pedal_to_throttle_delay,trip_0052,trip_0052_seg_001,2018-02-23 06:47:27+00:00,2010,21.000000,,,False,zero_variance
pedal_step_001505,pedal_step_event,pedal_to_throttle_delay,trip_0052,trip_0052_seg_001,2018-02-23 06:49:09+00:00,2112,20.800000,,,False,zero_variance
pedal_step_001506,pedal_step_event,pedal_to_throttle_delay,trip_0052,trip_0052_seg_001,2018-02-23 06:49:14+00:00,2117,24.700000,,,False,duplicate_or_overlapping_event
pedal_step_001507,pedal_step_event,pedal_to_throttle_delay,trip_0052,trip_0052_seg_001,2018-02-23 06:49:29+00:00,2132,20.600000,,0.272671,False,low_correlation
pedal_step_001508,pedal_step_event,pedal_to_throttle_delay,trip_0052,trip_0052_seg_001,2018-02-23 06:50:51+00:00,2214,28.450000,,,False,zero_variance
pedal_step_001509,pedal_step_event,pedal_to_throttle_delay,trip_0052,trip_0052_seg_001,2018-02-23 06:53:41+00:00,2384,20.600000,1.000000,0.718014,True,none
pedal_step_001510,pedal_step_event,pedal_to_throttle_delay,trip_0052,trip_0052_seg_001,2018-02-23 06:54:11+00:00,2414,24.300000,3.000000,0.732917,True,none
pedal_step_001511,pedal_step_event,pedal_to_throttle_delay,trip_0052,trip_0052_seg_001,2018-02-23 06:54:13+00:00,2416,27.500000,,,False,duplicate_or_overlapping_event
pedal_step_001512,pedal_step_event,pedal_to_throttle_delay,trip_0052,trip_0052_seg_001,2018-02-23 06:54:25+00:00,2428,45.900000,0.000000,0.939043,True,none
pedal_step_001513,pedal_step_event,pedal_to_throttle_delay,trip_0052,trip_0052_seg_001,2018-02-23 06:56:47+00:00,2570,30.600000,,-0.000000,False,low_correlation
pedal_step_001514,pedal_step_event,pedal_to_throttle_delay,trip_0052,trip_0052_seg_001,2018-02-23 06:57:41+00:00,2624,36.050000,0.000000,0.779943,True,none
pedal_step_001515,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:27:35+00:00,14,24.900000,0.000000,0.864178,True,none
pedal_step_001516,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:27:38+00:00,17,30.800000,,,False,duplicate_or_overlapping_event
pedal_step_001517,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:27:42+00:00,21,33.000000,,,False,duplicate_or_overlapping_event
pedal_step_001518,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:28:06+00:00,45,21.200000,,,False,zero_variance
pedal_step_001519,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:28:59+00:00,98,26.300000,0.000000,0.317041,True,none
pedal_step_001520,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:29:06+00:00,105,33.950000,,,False,duplicate_or_overlapping_event
pedal_step_001521,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:29:47+00:00,146,28.050000,1.000000,0.458061,True,none
pedal_step_001522,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:29:50+00:00,149,36.300000,,,False,duplicate_or_overlapping_event
pedal_step_001523,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:29:55+00:00,154,20.750000,,,False,duplicate_or_overlapping_event
pedal_step_001524,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:29:57+00:00,156,25.900000,1.000000,0.842783,True,none
pedal_step_001525,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:30:22+00:00,181,23.350000,,,False,zero_variance
pedal_step_001526,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:32:12+00:00,291,20.550000,0.000000,0.899579,True,none
pedal_step_001527,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:34:52+00:00,451,37.850000,0.000000,0.944433,True,none
pedal_step_001528,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:36:35+00:00,554,29.400000,,0.265714,False,low_correlation
pedal_step_001529,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:38:36+00:00,675,20.000000,3.000000,0.743424,True,none
pedal_step_001530,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:38:56+00:00,695,33.350000,,,False,zero_variance
pedal_step_001531,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:41:43+00:00,862,21.600000,1.000000,0.623199,True,none
pedal_step_001532,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:41:45+00:00,864,29.050000,,,False,duplicate_or_overlapping_event
pedal_step_001533,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:41:49+00:00,868,29.600000,,,False,duplicate_or_overlapping_event
pedal_step_001534,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:41:51+00:00,870,20.950000,,,False,duplicate_or_overlapping_event
pedal_step_001535,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:41:54+00:00,873,35.250000,0.000000,0.788052,True,none
pedal_step_001536,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:42:24+00:00,903,25.100000,0.000000,0.527297,True,none
pedal_step_001537,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:42:27+00:00,906,41.350000,,,False,duplicate_or_overlapping_event
pedal_step_001538,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:44:31+00:00,1030,36.250000,0.000000,0.812804,True,none
pedal_step_001539,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:46:31+00:00,1150,29.200000,,,False,zero_variance
pedal_step_001540,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:46:44+00:00,1163,25.900000,,,False,zero_variance
pedal_step_001541,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:48:11+00:00,1250,23.350000,3.000000,0.596921,True,none
pedal_step_001542,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:50:18+00:00,1377,23.550000,0.000000,0.671739,True,none
pedal_step_001543,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:50:21+00:00,1380,22.150000,,,False,duplicate_or_overlapping_event
pedal_step_001544,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:50:52+00:00,1411,21.200000,0.000000,0.752548,True,none
pedal_step_001545,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:50:55+00:00,1414,20.200000,,,False,duplicate_or_overlapping_event
pedal_step_001546,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:51:28+00:00,1447,41.200000,0.000000,0.973274,True,none
pedal_step_001547,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:51:57+00:00,1476,21.550000,0.000000,0.623613,True,none
pedal_step_001548,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:53:28+00:00,1567,21.800000,,0.207852,False,low_correlation
pedal_step_001549,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:53:37+00:00,1576,32.200000,,,False,zero_variance
pedal_step_001550,pedal_step_event,pedal_to_throttle_delay,trip_0053,trip_0053_seg_002,2018-02-23 16:54:22+00:00,1621,36.300000,2.000000,0.560645,True,none
pedal_step_001551,pedal_step_event,pedal_to_throttle_delay,trip_0054,trip_0054_seg_001,2018-02-23 15:56:39+00:00,102,42.950000,1.000000,0.871880,True,none
pedal_step_001552,pedal_step_event,pedal_to_throttle_delay,trip_0054,trip_0054_seg_001,2018-02-23 15:57:12+00:00,135,20.150000,0.000000,0.631254,True,none
pedal_step_001553,pedal_step_event,pedal_to_throttle_delay,trip_0054,trip_0054_seg_001,2018-02-23 15:57:52+00:00,175,32.400000,2.000000,0.788418,True,none
pedal_step_001554,pedal_step_event,pedal_to_throttle_delay,trip_0054,trip_0054_seg_001,2018-02-23 15:58:59+00:00,242,40.800000,1.000000,0.664381,True,none
pedal_step_001555,pedal_step_event,pedal_to_throttle_delay,trip_0054,trip_0054_seg_001,2018-02-23 15:59:24+00:00,267,27.850000,1.000000,0.843055,True,none
pedal_step_001556,pedal_step_event,pedal_to_throttle_delay,trip_0054,trip_0054_seg_001,2018-02-23 16:00:39+00:00,342,22.950000,,,False,zero_variance
pedal_step_001557,pedal_step_event,pedal_to_throttle_delay,trip_0054,trip_0054_seg_001,2018-02-23 16:00:42+00:00,345,25.700000,,,False,duplicate_or_overlapping_event
pedal_step_001558,pedal_step_event,pedal_to_throttle_delay,trip_0054,trip_0054_seg_001,2018-02-23 16:01:20+00:00,383,31.000000,0.000000,0.673098,True,none
pedal_step_001559,pedal_step_event,pedal_to_throttle_delay,trip_0054,trip_0054_seg_001,2018-02-23 16:01:22+00:00,385,28.250000,,,False,duplicate_or_overlapping_event
pedal_step_001560,pedal_step_event,pedal_to_throttle_delay,trip_0054,trip_0054_seg_001,2018-02-23 16:01:56+00:00,419,38.050000,0.000000,0.855722,True,none
pedal_step_001561,pedal_step_event,pedal_to_throttle_delay,trip_0054,trip_0054_seg_001,2018-02-23 16:01:59+00:00,422,33.750000,,,False,duplicate_or_overlapping_event
pedal_step_001562,pedal_step_event,pedal_to_throttle_delay,trip_0054,trip_0054_seg_001,2018-02-23 16:03:03+00:00,486,29.250000,0.000000,0.944431,True,none
pedal_step_001563,pedal_step_event,pedal_to_throttle_delay,trip_0054,trip_0054_seg_001,2018-02-23 16:03:06+00:00,489,46.900000,,,False,duplicate_or_overlapping_event
pedal_step_001564,pedal_step_event,pedal_to_throttle_delay,trip_0054,trip_0054_seg_001,2018-02-23 16:03:09+00:00,492,30.800000,,,False,duplicate_or_overlapping_event
pedal_step_001565,pedal_step_event,pedal_to_throttle_delay,trip_0054,trip_0054_seg_001,2018-02-23 16:03:38+00:00,521,20.400000,,,False,zero_variance
pedal_step_001566,pedal_step_event,pedal_to_throttle_delay,trip_0054,trip_0054_seg_001,2018-02-23 16:04:15+00:00,558,26.050000,,,False,zero_variance
pedal_step_001567,pedal_step_event,pedal_to_throttle_delay,trip_0054,trip_0054_seg_001,2018-02-23 16:04:58+00:00,601,27.050000,0.000000,0.889694,True,none
pedal_step_001568,pedal_step_event,pedal_to_throttle_delay,trip_0054,trip_0054_seg_001,2018-02-23 16:05:12+00:00,615,29.200000,,,False,zero_variance
pedal_step_001569,pedal_step_event,pedal_to_throttle_delay,trip_0054,trip_0054_seg_001,2018-02-23 16:05:45+00:00,648,23.950000,0.000000,0.880763,True,none
pedal_step_001570,pedal_step_event,pedal_to_throttle_delay,trip_0054,trip_0054_seg_001,2018-02-23 16:05:53+00:00,656,23.150000,,,False,duplicate_or_overlapping_event
pedal_step_001571,pedal_step_event,pedal_to_throttle_delay,trip_0054,trip_0054_seg_001,2018-02-23 16:07:49+00:00,772,40.000000,,,False,zero_variance
pedal_step_001572,pedal_step_event,pedal_to_throttle_delay,trip_0054,trip_0054_seg_001,2018-02-23 16:11:58+00:00,1021,20.800000,,0.201464,False,low_correlation
pedal_step_001573,pedal_step_event,pedal_to_throttle_delay,trip_0055,trip_0055_seg_001,2018-02-26 20:07:57+00:00,112,23.150000,0.000000,0.656013,True,none
pedal_step_001574,pedal_step_event,pedal_to_throttle_delay,trip_0055,trip_0055_seg_001,2018-02-26 20:07:59+00:00,114,29.800000,,,False,duplicate_or_overlapping_event
pedal_step_001575,pedal_step_event,pedal_to_throttle_delay,trip_0055,trip_0055_seg_001,2018-02-26 20:08:39+00:00,154,21.600000,0.000000,0.983791,True,none
pedal_step_001576,pedal_step_event,pedal_to_throttle_delay,trip_0055,trip_0055_seg_001,2018-02-26 20:08:57+00:00,172,22.950000,3.000000,0.761336,True,none
pedal_step_001577,pedal_step_event,pedal_to_throttle_delay,trip_0055,trip_0055_seg_001,2018-02-26 20:10:23+00:00,258,39.400000,,,False,zero_variance
pedal_step_001578,pedal_step_event,pedal_to_throttle_delay,trip_0055,trip_0055_seg_001,2018-02-26 20:11:29+00:00,324,23.550000,,,False,zero_variance
pedal_step_001579,pedal_step_event,pedal_to_throttle_delay,trip_0055,trip_0055_seg_001,2018-02-26 20:12:18+00:00,373,44.300000,3.000000,0.740493,True,none
pedal_step_001580,pedal_step_event,pedal_to_throttle_delay,trip_0055,trip_0055_seg_001,2018-02-26 20:12:21+00:00,376,25.450000,,,False,duplicate_or_overlapping_event
pedal_step_001581,pedal_step_event,pedal_to_throttle_delay,trip_0055,trip_0055_seg_001,2018-02-26 20:13:46+00:00,461,26.050000,,0.276308,False,low_correlation
pedal_step_001582,pedal_step_event,pedal_to_throttle_delay,trip_0055,trip_0055_seg_001,2018-02-26 20:15:38+00:00,573,29.400000,,,False,zero_variance
pedal_step_001583,pedal_step_event,pedal_to_throttle_delay,trip_0055,trip_0055_seg_001,2018-02-26 20:16:08+00:00,603,41.950000,3.000000,0.926271,True,none
pedal_step_001584,pedal_step_event,pedal_to_throttle_delay,trip_0055,trip_0055_seg_001,2018-02-26 20:16:43+00:00,638,21.200000,0.000000,0.410152,True,none
pedal_step_001585,pedal_step_event,pedal_to_throttle_delay,trip_0055,trip_0055_seg_001,2018-02-26 20:16:54+00:00,649,25.100000,,0.224125,False,low_correlation
pedal_step_001586,pedal_step_event,pedal_to_throttle_delay,trip_0055,trip_0055_seg_001,2018-02-26 20:17:04+00:00,659,22.600000,,0.084619,False,low_correlation
pedal_step_001587,pedal_step_event,pedal_to_throttle_delay,trip_0055,trip_0055_seg_001,2018-02-26 20:17:13+00:00,668,44.700000,3.000000,0.945853,True,none
pedal_step_001588,pedal_step_event,pedal_to_throttle_delay,trip_0055,trip_0055_seg_001,2018-02-26 20:17:30+00:00,685,25.500000,,,False,zero_variance
pedal_step_001589,pedal_step_event,pedal_to_throttle_delay,trip_0055,trip_0055_seg_001,2018-02-26 20:17:44+00:00,699,26.300000,,0.249374,False,low_correlation
pedal_step_001590,pedal_step_event,pedal_to_throttle_delay,trip_0055,trip_0055_seg_001,2018-02-26 20:19:18+00:00,793,30.800000,2.000000,0.378279,True,none
pedal_step_001591,pedal_step_event,pedal_to_throttle_delay,trip_0055,trip_0055_seg_001,2018-02-26 20:19:44+00:00,819,36.300000,0.000000,0.320330,True,none
pedal_step_001592,pedal_step_event,pedal_to_throttle_delay,trip_0055,trip_0055_seg_001,2018-02-26 20:19:50+00:00,825,37.250000,,,False,duplicate_or_overlapping_event
pedal_step_001593,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 06:16:26+00:00,32,29.000000,0.000000,0.613491,True,none
pedal_step_001594,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 06:16:30+00:00,36,30.200000,,,False,duplicate_or_overlapping_event
pedal_step_001595,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 06:16:45+00:00,51,21.950000,0.000000,0.576834,True,none
pedal_step_001596,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 06:17:13+00:00,79,24.900000,2.000000,0.634319,True,none
pedal_step_001597,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 06:17:16+00:00,82,48.450000,,,False,duplicate_or_overlapping_event
pedal_step_001598,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 06:17:50+00:00,116,26.400000,3.000000,0.657254,True,none
pedal_step_001599,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 06:18:17+00:00,143,27.650000,,,False,zero_variance
pedal_step_001600,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 06:18:30+00:00,156,21.600000,,0.270640,False,low_correlation
pedal_step_001601,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 06:18:52+00:00,178,20.800000,,,False,zero_variance
pedal_step_001602,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 06:23:31+00:00,457,21.750000,,,False,zero_variance
pedal_step_001603,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 06:23:43+00:00,469,22.350000,,,False,zero_variance
pedal_step_001604,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 06:24:08+00:00,494,27.100000,0.000000,0.653986,True,none
pedal_step_001605,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 06:24:13+00:00,499,20.550000,,,False,duplicate_or_overlapping_event
pedal_step_001606,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 06:25:13+00:00,559,29.400000,3.000000,0.844284,True,none
pedal_step_001607,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 06:35:04+00:00,1150,27.050000,0.000000,0.547524,True,none
pedal_step_001608,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 06:35:30+00:00,1176,31.200000,0.000000,0.944216,True,none
pedal_step_001609,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 06:36:06+00:00,1212,39.200000,0.000000,0.965539,True,none
pedal_step_001610,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 06:38:35+00:00,1361,38.050000,,,False,zero_variance
pedal_step_001611,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 06:48:37+00:00,1963,26.100000,,,False,zero_variance
pedal_step_001612,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 06:48:44+00:00,1970,26.300000,,,False,duplicate_or_overlapping_event
pedal_step_001613,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 06:52:32+00:00,2198,20.400000,,,False,zero_variance
pedal_step_001614,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 06:53:53+00:00,2279,28.650000,,,False,zero_variance
pedal_step_001615,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 06:53:54+00:00,2280,20.000000,,,False,duplicate_or_overlapping_event
pedal_step_001616,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 06:54:22+00:00,2308,27.650000,,,False,zero_variance
pedal_step_001617,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 06:56:04+00:00,2410,23.300000,,,False,zero_variance
pedal_step_001618,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 06:56:27+00:00,2433,27.100000,,,False,zero_variance
pedal_step_001619,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 06:56:42+00:00,2448,25.700000,,,False,zero_variance
pedal_step_001620,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 06:58:49+00:00,2575,27.850000,0.000000,0.748121,True,none
pedal_step_001621,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 06:58:57+00:00,2583,22.750000,,,False,duplicate_or_overlapping_event
pedal_step_001622,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 07:00:39+00:00,2685,56.100000,,,False,zero_variance
pedal_step_001623,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 07:02:26+00:00,2792,27.250000,,,False,zero_variance
pedal_step_001624,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 07:02:50+00:00,2816,29.200000,,,False,zero_variance
pedal_step_001625,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 07:04:27+00:00,2913,26.450000,,,False,zero_variance
pedal_step_001626,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 07:05:13+00:00,2959,25.300000,,,False,zero_variance
pedal_step_001627,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 07:08:16+00:00,3142,26.100000,,,False,zero_variance
pedal_step_001628,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 07:15:29+00:00,3575,26.100000,1.000000,0.759471,True,none
pedal_step_001629,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 07:16:51+00:00,3657,21.350000,0.000000,0.958452,True,none
pedal_step_001630,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 07:18:09+00:00,3735,37.300000,0.000000,0.860425,True,none
pedal_step_001631,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 07:18:28+00:00,3754,22.800000,,,False,zero_variance
pedal_step_001632,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 07:20:44+00:00,3890,34.100000,0.000000,0.668067,True,none
pedal_step_001633,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 07:21:24+00:00,3930,20.750000,0.000000,0.499511,True,none
pedal_step_001634,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 07:21:44+00:00,3950,25.500000,,0.041256,False,low_correlation
pedal_step_001635,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 07:22:27+00:00,3993,21.400000,0.000000,0.683865,True,none
pedal_step_001636,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 07:22:29+00:00,3995,29.050000,,,False,duplicate_or_overlapping_event
pedal_step_001637,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 07:22:32+00:00,3998,23.900000,,,False,duplicate_or_overlapping_event
pedal_step_001638,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 07:23:55+00:00,4081,20.950000,2.000000,0.453151,True,none
pedal_step_001639,pedal_step_event,pedal_to_throttle_delay,trip_0056,trip_0056_seg_001,2018-02-26 07:31:34+00:00,4540,20.800000,0.000000,0.595606,True,none
pedal_step_001640,pedal_step_event,pedal_to_throttle_delay,trip_0057,trip_0057_seg_001,2018-02-26 05:55:49+00:00,67,20.800000,1.000000,0.778958,True,none
pedal_step_001641,pedal_step_event,pedal_to_throttle_delay,trip_0057,trip_0057_seg_001,2018-02-26 05:56:17+00:00,95,23.150000,1.000000,0.882005,True,none
pedal_step_001642,pedal_step_event,pedal_to_throttle_delay,trip_0057,trip_0057_seg_001,2018-02-26 05:57:13+00:00,151,24.100000,0.000000,0.787326,True,none
pedal_step_001643,pedal_step_event,pedal_to_throttle_delay,trip_0057,trip_0057_seg_001,2018-02-26 05:57:15+00:00,153,23.950000,,,False,duplicate_or_overlapping_event
pedal_step_001644,pedal_step_event,pedal_to_throttle_delay,trip_0057,trip_0057_seg_001,2018-02-26 05:57:18+00:00,156,21.800000,,,False,duplicate_or_overlapping_event
pedal_step_001645,pedal_step_event,pedal_to_throttle_delay,trip_0057,trip_0057_seg_001,2018-02-26 05:58:00+00:00,198,29.400000,0.000000,0.984412,True,none
pedal_step_001646,pedal_step_event,pedal_to_throttle_delay,trip_0057,trip_0057_seg_001,2018-02-26 05:58:40+00:00,238,22.150000,1.000000,0.383674,True,none
pedal_step_001647,pedal_step_event,pedal_to_throttle_delay,trip_0057,trip_0057_seg_001,2018-02-26 05:58:53+00:00,251,24.950000,1.000000,0.980448,True,none
pedal_step_001648,pedal_step_event,pedal_to_throttle_delay,trip_0057,trip_0057_seg_001,2018-02-26 06:00:58+00:00,376,29.600000,0.000000,0.787883,True,none
pedal_step_001649,pedal_step_event,pedal_to_throttle_delay,trip_0057,trip_0057_seg_001,2018-02-26 06:01:13+00:00,391,20.750000,0.000000,0.759710,True,none
pedal_step_001650,pedal_step_event,pedal_to_throttle_delay,trip_0057,trip_0057_seg_001,2018-02-26 06:01:18+00:00,396,20.200000,,,False,duplicate_or_overlapping_event
pedal_step_001651,pedal_step_event,pedal_to_throttle_delay,trip_0057,trip_0057_seg_001,2018-02-26 06:02:39+00:00,477,22.800000,0.000000,0.656949,True,none
pedal_step_001652,pedal_step_event,pedal_to_throttle_delay,trip_0057,trip_0057_seg_001,2018-02-26 06:02:42+00:00,480,35.500000,,,False,duplicate_or_overlapping_event
pedal_step_001653,pedal_step_event,pedal_to_throttle_delay,trip_0057,trip_0057_seg_001,2018-02-26 06:02:46+00:00,484,41.950000,,,False,duplicate_or_overlapping_event
pedal_step_001654,pedal_step_event,pedal_to_throttle_delay,trip_0057,trip_0057_seg_001,2018-02-26 06:02:51+00:00,489,50.800000,,,False,zero_variance
pedal_step_001655,pedal_step_event,pedal_to_throttle_delay,trip_0057,trip_0057_seg_001,2018-02-26 06:02:59+00:00,497,41.750000,,,False,duplicate_or_overlapping_event
pedal_step_001656,pedal_step_event,pedal_to_throttle_delay,trip_0057,trip_0057_seg_001,2018-02-26 06:10:03+00:00,921,24.750000,1.000000,0.308570,True,none
pedal_step_001657,pedal_step_event,pedal_to_throttle_delay,trip_0057,trip_0057_seg_001,2018-02-26 06:10:07+00:00,925,40.600000,,,False,duplicate_or_overlapping_event
pedal_step_001658,pedal_step_event,pedal_to_throttle_delay,trip_0057,trip_0057_seg_001,2018-02-26 06:10:12+00:00,930,21.600000,0.000000,0.447644,True,none
pedal_step_001659,pedal_step_event,pedal_to_throttle_delay,trip_0057,trip_0057_seg_001,2018-02-26 06:10:38+00:00,956,32.150000,0.000000,0.795358,True,none
pedal_step_001660,pedal_step_event,pedal_to_throttle_delay,trip_0058,trip_0058_seg_001,2018-02-27 07:20:02+00:00,147,26.650000,1.000000,0.517947,True,none
pedal_step_001661,pedal_step_event,pedal_to_throttle_delay,trip_0058,trip_0058_seg_001,2018-02-27 07:20:05+00:00,150,21.800000,,,False,duplicate_or_overlapping_event
pedal_step_001662,pedal_step_event,pedal_to_throttle_delay,trip_0058,trip_0058_seg_001,2018-02-27 07:21:00+00:00,205,22.750000,,,False,zero_variance
pedal_step_001663,pedal_step_event,pedal_to_throttle_delay,trip_0058,trip_0058_seg_001,2018-02-27 07:21:03+00:00,208,24.950000,,,False,duplicate_or_overlapping_event
pedal_step_001664,pedal_step_event,pedal_to_throttle_delay,trip_0058,trip_0058_seg_001,2018-02-27 07:21:20+00:00,225,27.700000,0.000000,0.856990,True,none
pedal_step_001665,pedal_step_event,pedal_to_throttle_delay,trip_0058,trip_0058_seg_001,2018-02-27 07:22:12+00:00,277,23.350000,0.000000,0.486112,True,none
