sub_check,left_out_trip,frozen_value,recalculated_value,deviation,deviation_pct,passes
5-S3_speed_std_120s_q50,trip_0066,12.393928357576476,12.775303,0.381375,3.0771,True
5-S3_speed_std_120s_q50,trip_0067,12.393928357576476,12.779923,0.385995,3.1144,True
5-S3_speed_std_120s_q50,trip_0068,12.393928357576476,12.76725,0.373321,3.0121,True
5-S3_speed_std_120s_q50,trip_0069,12.393928357576476,12.765325,0.371396,2.9966,True
5-S3_speed_std_120s_q50,trip_0070,12.393928357576476,12.752286,0.358358,2.8914,True
5-S3_speed_std_120s_q50,trip_0071,12.393928357576476,12.745774,0.351845,2.8389,True
5-S3_speed_std_120s_q50,trip_0072,12.393928357576476,12.796508,0.40258,3.2482,True
5-S3_speed_std_120s_q50,trip_0073,12.393928357576476,12.77315,0.379221,3.0597,True
5-S3_speed_std_120s_q50,trip_0074,12.393928357576476,12.792227,0.398298,3.2137,True
5-S3_speed_std_120s_q50,trip_0075,12.393928357576476,12.747864,0.353936,2.8557,True
5-S3_speed_std_120s_q50,trip_0076,12.393928357576476,12.78711,0.393181,3.1724,True
5-S3_speed_std_120s_q50,trip_0077,12.393928357576476,12.790481,0.396553,3.1996,True
5-S3_speed_std_120s_q50,trip_0078,12.393928357576476,12.784228,0.3903,3.1491,True
5-S3_speed_std_120s_q50,trip_0079,12.393928357576476,12.797059,0.403131,3.2526,True
5-S3_speed_std_120s_q50,trip_0080,12.393928357576476,12.79122,0.397291,3.2055,True
5-S3_speed_std_120s_q50,trip_0081,12.393928357576476,12.752481,0.358553,2.893,True
