condition_type,condition,signal,unit,row_count,non_null_count,missing_count,missing_rate,min,max,mean,std,p1,p5,p50,p95,p99,suspicious_value_count,suspicious_value_rate,imputed_count,imputed_rate,cleaning_suspicious_count,cleaning_suspicious_rate,hard_invalid_source_count,hard_invalid_source_rate,constant_segment_count,longest_constant_segment,near_constant_segment_count,longest_near_constant_segment,near_constant_tolerance,jump_count,jump_rate,jump_threshold,jump_threshold_method,jump_count_reliable,jump_diff_median,jump_diff_mad,spike_count,spike_rate,spike_threshold,spike_threshold_method,spike_count_reliable,spike_residual_median,spike_residual_mad
exclusive_operating_state,engine_off,intake_temp,°C,9142,9132,10,0.0010938525486764385,-32.0,150.0,87.52890932982918,33.736007605681785,-4.0,16.0,89.0,136.0,146.0,3345,0.36629434954007883,0,0.0,3345,0.36589367753226865,0,0.0,2,34,2,34,0.041,1104,0.12103935971932903,14.0,median_plus_6_mad,True,2.0,2.0,6,0.000657030223390276,106.06999999999994,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,engine_off,maf,g/s,9142,9127,15,0.0016407788230146576,0.0,19.08,0.1980431686205763,1.221346311458291,0.0,0.0,0.0,0.91,7.174399999999987,0,0.0,0,0.0,0,0.0,0,0.0,118,150,118,150,1e-06,4,0.000439029744265174,16.5926,nonzero_p99.5,True,0.0,0.0,2,0.00021913005368686317,16.65995,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,engine_off,tps,%,9142,9123,19,0.002078319842485233,13.7,89.0,83.17353940589719,19.54911638339935,13.7,13.7,89.0,89.0,89.0,0,0.0,0,0.0,0,0.0,0,0.0,79,120,79,120,0.0004000000000000057,0,0.0,75.3,nonzero_p99.5,True,0.0,0.0,0,0.0,75.3,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,engine_off,ambient_temp,°C,9142,9120,22,0.0024064756070881644,-12.0,31.0,13.63344298245614,10.292400180152404,-8.0,-5.0,18.0,25.0,30.80999999999949,0,0.0,0,0.0,0,0.0,0,0.0,101,829,101,829,0.016,2,0.00021982853374367993,10.77000000000001,nonzero_p99.5,True,0.0,0.0,1,0.00010964912280701755,5.267499999999998,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,engine_off,accel_pedal_d,%,9142,9117,25,0.002734631371691096,14.1,85.1,14.281287704288689,2.3408975188512406,14.1,14.1,14.1,14.5,19.6,0,0.0,0,0.0,0,0.0,0,0.0,89,330,89,330,1e-06,3,0.0003299604047514298,31.00399999999997,nonzero_p99.5,True,0.0,0.0,2,0.00021937040693210486,13.637,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,engine_off,accel_pedal_e,%,9142,9110,32,0.003500328155764603,14.1,84.3,14.650669593852909,2.29080533882579,14.5,14.5,14.5,14.5,19.6,0,0.0,0,0.0,0,0.0,0,0.0,77,417,77,417,1e-06,2,0.0002203128442388191,35.249000000000045,nonzero_p99.5,True,0.0,0.0,1,0.0001097694840834248,25.172000000000047,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,idle,coolant_temp,°C,4032,4032,0,0.0,-1.0,101.0,66.07217261904762,30.043605115355692,8.0,13.0,87.0,92.0,94.0,0,0.0,0,0.0,0,0.0,0,0.0,28,177,28,177,0.057,3,0.0007442322004465393,81.56999999999982,nonzero_p99.5,True,0.0,0.0,1,0.000248015873015873,79.36,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,idle,map,kPa,4032,4032,0,0.0,36.0,198.0,95.28422619047619,14.462299055412151,37.0,68.0,100.0,104.0,105.0,0,0.0,0,0.0,0,0.0,0,0.0,11,53,11,53,0.005,7,0.0017365418010419251,99.32500000000005,nonzero_p99.5,True,0.0,0.0,4,0.000992063492063492,79.35000000000014,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,idle,rpm,rpm,4032,4032,0,0.0,405.0,1214.0,850.3313492063492,113.01278329532842,489.24,761.0,818.0,1040.0,1059.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.176,1254,0.3110890597866534,21.0,median_plus_6_mad,True,3.0,3.0,1074,0.2663690476190476,7.0,median_plus_6_mad,True,1.0,1.0
exclusive_operating_state,idle,speed,km/h,4032,4032,0,0.0,0.0,2.0,0.2822420634920635,0.6093639052948309,0.0,0.0,0.0,2.0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,25,108,25,108,1e-06,0,0.0,2.0,nonzero_p99.5,True,0.0,0.0,0,0.0,2.0,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,idle,intake_temp,°C,4032,4032,0,0.0,-40.0,150.0,21.887400793650794,15.056569752818463,-8.0,1.0,21.0,41.0,76.69000000000005,20,0.00496031746031746,0,0.0,20,0.00496031746031746,0,0.0,3,47,3,47,0.017,10,0.0024807740014884646,102.81500000000005,nonzero_p99.5,True,0.0,0.0,5,0.001240079365079365,103.66000000000008,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,idle,maf,g/s,4032,4032,0,0.0,0.0,22.38,9.005290178571428,3.8446083108527085,0.0,2.02,7.88,17.27,18.86,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0030299999999999993,697,0.17290994790374598,1.0100000000000051,median_plus_6_mad,True,0.1700000000000017,0.14000000000000057,589,0.14608134920634921,0.5599999999999943,median_plus_6_mad,True,0.07999999999999918,0.07999999999999918
exclusive_operating_state,idle,tps,%,4032,4032,0,0.0,13.7,83.1,72.35074404761905,23.850412836059526,13.7,13.7,83.1,83.1,83.1,0,0.0,0,0.0,0,0.0,0,0.0,36,173,36,173,1e-06,0,0.0,69.39999999999999,nonzero_p99.5,True,0.0,0.0,0,0.0,69.39999999999999,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,idle,ambient_temp,°C,4032,4032,0,0.0,-11.0,31.0,12.477430555555555,9.629967828204512,-6.0,-2.0,17.0,24.0,27.0,0,0.0,0,0.0,0,0.0,0,0.0,38,148,38,148,0.018000000000000002,2,0.0004961548002976929,10.504999999999995,nonzero_p99.5,True,0.0,0.0,0,0.0,7.0,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,idle,accel_pedal_d,%,4032,4032,0,0.0,14.1,14.1,14.099999999999996,3.553154325460031e-15,14.1,14.1,14.1,14.1,14.1,0,0.0,0,0.0,0,0.0,0,0.0,1,4032,1,4032,1e-06,0,0.0,,all_zero,False,0.0,0.0,0,0.0,,all_zero,False,0.0,0.0
exclusive_operating_state,idle,accel_pedal_e,%,4032,4032,0,0.0,14.1,14.5,14.487301587301586,0.07013797450444753,14.1,14.5,14.5,14.5,14.5,0,0.0,0,0.0,0,0.0,0,0.0,48,178,48,178,1e-06,0,0.0,0.40000000000000036,nonzero_p99.5,True,0.0,0.0,0,0.0,0.40000000000000036,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,warmup,coolant_temp,°C,40267,40267,0,0.0,-1.0,69.0,47.107519805299624,15.389400566749767,10.0,17.0,49.0,68.0,69.0,0,0.0,10,0.00024834231504706084,0,0.0,0,0.0,167,219,167,219,0.022,17,0.00042219242040431135,56.0,nonzero_p99.5,True,0.0,0.0,1,2.4834231504706088e-05,1.875,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,warmup,map,kPa,40267,40267,0,0.0,49.0,242.0,113.63073981175653,21.0878265948329,93.0,98.0,107.0,156.0,206.0,0,0.0,10,0.00024834231504706084,0,0.0,0,0.0,74,90,74,90,0.015,8663,0.21514429046838524,7.0,median_plus_6_mad,True,1.0,1.0,71,0.0017632304368341322,91.0,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,warmup,rpm,rpm,40267,40267,0,0.0,450.0,3016.0,1326.3983907417985,356.1005988379077,769.0,808.0,1331.0,1929.0,2218.0,0,0.0,10,0.00024834231504706084,0,0.0,0,0.0,0,0,0,0,0.543,8323,0.206700442060299,106.0,median_plus_6_mad,True,16.0,15.0,95,0.0023592519929470784,813.1599999999962,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,warmup,speed,km/h,40267,40263,4,9.933692601882435e-05,0.0,126.0,32.77153962695279,28.236621287444652,0.0,0.0,30.0,86.0,101.0,0,0.0,10,0.00024834231504706084,0,0.0,0,0.0,81,91,81,91,0.049,1261,0.03132296686372895,7.0,median_plus_6_mad,True,1.0,1.0,13,0.00032287708317810395,7.0,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,warmup,intake_temp,°C,40267,40260,7,0.00017383962053294262,-40.0,129.0,11.681197218082463,10.953788076198295,-8.0,-4.0,10.0,29.0,35.0,23,0.0005712866368604074,10,0.00024834231504706084,23,0.00057118732460824,0,0.0,55,72,55,72,0.017,79,0.0019626353969989067,32.0,nonzero_p99.5,True,0.0,0.0,36,0.0008941877794336811,39.0,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,warmup,maf,g/s,40267,40260,7,0.00017383962053294262,0.0,104.44,19.083116244411325,11.04207019469397,7.08,8.11,17.08,39.08,64.97819999999992,0,0.0,10,0.00024834231504706084,0,0.0,0,0.0,0,0,0,0,0.011139999999999999,8491,0.21094603994832556,3.609999999999994,median_plus_6_mad,True,0.5500000000000007,0.5099999999999989,10411,0.25859413810233484,0.5600000000000005,median_plus_6_mad,True,0.08000000000000007,0.08000000000000007
exclusive_operating_state,warmup,tps,%,40267,40257,10,0.00024834231504706084,14.9,89.0,81.24163251111608,10.484532720585237,29.8,81.2,83.5,83.5,83.5,0,0.0,10,0.00024834231504706084,0,0.0,0,0.0,441,395,441,395,1e-06,8,0.0001987775182626845,52.9,nonzero_p99.5,True,0.0,0.0,1,2.4840400427254888e-05,52.9,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,warmup,ambient_temp,°C,40267,40245,22,0.000546353093103534,-13.0,33.0,6.375450366505156,10.657283877993967,-12.0,-9.0,3.0,24.0,28.0,0,0.0,0,0.0,0,0.0,0,0.0,264,712,264,712,0.019,2,4.972155926809865e-05,11.059999999999945,nonzero_p99.5,True,0.0,0.0,0,0.0,,all_zero,False,0.0,0.0
exclusive_operating_state,warmup,accel_pedal_d,%,40267,40248,19,0.00047185039858941565,14.1,70.6,22.7841619459352,12.008157986914021,14.1,14.1,14.1,46.7,57.6,0,0.0,10,0.00024834231504706084,0,0.0,0,0.0,141,157,141,157,0.017299999999999996,95,0.002361539226409466,43.9,nonzero_p99.5,True,0.0,0.0,57,0.0014162194394752535,37.699999999999996,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,warmup,accel_pedal_e,%,40267,40244,23,0.00057118732460824,14.1,70.2,23.078983202464965,12.103501353897416,14.1,14.5,14.5,47.5,58.0,0,0.0,10,0.00024834231504706084,0,0.0,0,0.0,113,86,113,86,0.0169,93,0.002312282446544008,44.3,nonzero_p99.5,True,0.0,0.0,50,0.0012424212304939866,38.8,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,post_warmup,coolant_temp,°C,63501,63501,0,0.0,67.0,103.0,89.11539975748413,4.038804591556035,71.0,80.0,90.0,92.0,96.0,0,0.0,0,0.0,0,0.0,0,0.0,550,283,550,283,0.002,23,0.0003622047244094488,20.0,nonzero_p99.5,True,0.0,0.0,4,6.299113399788979e-05,4.8599999999999,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,post_warmup,map,kPa,63501,63501,0,0.0,36.0,199.0,114.69757956567614,18.130165543793098,79.0,99.0,108.0,154.0,176.0,0,0.0,0,0.0,0,0.0,0,0.0,33,64,33,64,0.018000000000000002,7126,0.11222047244094488,14.0,median_plus_6_mad,True,2.0,2.0,140,0.002204689689926143,46.0,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,post_warmup,rpm,rpm,63501,63501,0,0.0,417.0,2886.0,1379.836081321554,436.2083534306567,767.0,769.0,1418.0,2103.0,2228.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.797,8500,0.13385826771653545,142.0,median_plus_6_mad,True,22.0,20.0,22345,0.35188422229571187,7.0,median_plus_6_mad,True,1.0,1.0
exclusive_operating_state,post_warmup,speed,km/h,63501,63501,0,0.0,0.0,172.0,50.90302514921025,43.60552894743207,0.0,0.0,44.0,124.0,130.0,0,0.0,0,0.0,0,0.0,0,0.0,50,70,50,70,0.081,260,0.004094488188976378,48.0,nonzero_p99.5,True,1.0,0.0,85,0.001338561597455158,29.0,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,post_warmup,intake_temp,°C,63501,63499,2,3.1495566998944895e-05,-37.0,150.0,18.862612009637946,13.520198374063131,-8.0,-2.0,20.0,37.0,47.0,75,0.001181120962534843,0,0.0,75,0.0011810837624604336,0,0.0,2,45,2,45,0.021,1089,0.01715068665742724,7.0,median_plus_6_mad,True,1.0,1.0,98,0.0015433313910455282,54.31499999999869,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,post_warmup,maf,g/s,63501,63499,2,3.1495566998944895e-05,0.0,45.24,16.647985322603503,9.05936653554194,6.74,6.99,14.36,34.69,40.91,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.01395,10522,0.16571122590399395,5.899999999999988,median_plus_6_mad,True,0.9199999999999982,0.8299999999999983,16301,0.25671270413707303,1.329999999999984,median_plus_6_mad,True,0.18999999999999773,0.18999999999999773
exclusive_operating_state,post_warmup,tps,%,63501,63498,3,4.7243350498417346e-05,13.7,89.0,81.71280197801505,9.669670817279089,26.3,83.1,83.5,83.5,83.5,0,0.0,0,0.0,0,0.0,0,0.0,422,741,422,741,1e-06,16,0.00025199231423441587,57.28899999999999,nonzero_p99.5,True,0.0,0.0,7,0.00011023969258874295,52.9,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,post_warmup,ambient_temp,°C,63501,63497,4,6.299113399788979e-05,-14.0,33.0,11.1813628990346,10.973118953260688,-11.0,-7.0,14.0,25.0,30.0,0,0.0,0,0.0,0,0.0,0,0.0,546,1343,546,1343,0.02,5,7.875007875007875e-05,7.0,nonzero_p99.5,True,0.0,0.0,0,0.0,1.0,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,post_warmup,accel_pedal_d,%,63501,63495,6,9.448670099683469e-05,14.1,49.0,18.721582801795414,7.729391419421409,14.1,14.1,14.1,36.9,41.2,0,0.0,0,0.0,0,0.0,0,0.0,277,208,277,208,0.0079,71,0.0011183039581659814,27.5,nonzero_p99.5,True,0.0,0.0,68,0.00107095046854083,26.299999999999997,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,post_warmup,accel_pedal_e,%,63501,63496,5,7.873891749736224e-05,14.1,51.0,18.984745495779265,7.761572040711113,14.1,14.5,14.5,37.3,42.0,0,0.0,0,0.0,0,0.0,0,0.0,237,117,237,117,0.007100000000000001,125,0.0019688139864545598,27.9,nonzero_p99.5,True,0.0,0.0,77,0.001212674814161522,26.700000000000003,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,acceleration,coolant_temp,°C,9355,9355,0,0.0,67.0,102.0,88.88690539818279,4.3003590642144545,71.0,79.0,90.0,92.0,96.45999999999913,0,0.0,3,0.00032068412613575625,0,0.0,0,0.0,17,77,17,77,0.002,9,0.0009621552277100705,20.0,nonzero_p99.5,True,0.0,0.0,3,0.00032068412613575625,13.460000000000036,nonzero_p99.5,True,0.0,0.0
exclusive_operating_state,acceleration,map,kPa,9355,9355,0,0.0,72.0,183.0,124.07493319080706,19.384164352622502,96.0,102.0,120.0,167.0,180.0,0,0.0,3,0.00032068412613575625,0,0.0,0,0.0,0,0,0,0,0.025,189,0.020205259781911483,52.0,median_plus_6_mad,True,10.0,7.0,218,0.02330304649919829,35.0,median_plus_6_mad,True,5.0,5.0
exclusive_operating_state,acceleration,rpm,rpm,9355,9355,0,0.0,802.0,2917.0,1563.4665954035274,311.9233420199347,888.0,1051.4,1560.0,2075.0,2323.679999999993,0,0.0,3,0.00032068412613575625,0,0.0,0,0.0,0,0,0,0,0.423,231,0.024695317511225143,879.0,median_plus_6_mad,True,183.0,116.0,115,0.012292891501870658,728.0,median_plus_6_mad,True,104.0,104.0
